word,node-label,new-val
(สิ้นเชิง - ADJ),neg,-0.2945337620578778
(แพคเกจ - ADJ),neg,-0.2938906752411576
(ผลิต - VERB),neg,-0.2932475884244373
(ซื้อ - ADJ),neg,-0.29260450160771706
(เฉียง - VERB),neg,-0.2919614147909968
(ลิฟท์ - ADV),neg,-0.29131832797427654
(ต่อเมื่อ - VERB),neg,-0.2906752411575563
(กูตาชาย - VERB),neg,-0.290032154340836
(ติด - ADV),neg,-0.28938906752411575
(โสโครกสกปรก - VERB),neg,-0.2887459807073955
(สัญญาณ - VERB),neg,-0.2881028938906752
(การเจ็ทสกี - VERB),neg,-0.28745980707395496
(โรงแรมสะอาด - ADJ),neg,-0.2868167202572347
(ซ่อน - VERB),neg,-0.2861736334405145
(กี่ - ADV),neg,-0.28553054662379423
(งี่เง่า - ADJ),neg,-0.284887459807074
(ยัดเยียด - VERB),neg,-0.2842443729903537
(อึ - ADJ),neg,-0.28360128617363345
(คูตาบาหลีสวรรค์ - VERB),neg,-0.2829581993569132
(กลยุทธ์ - VERB),neg,-0.2823151125401929
(ผยอง - ADJ),neg,-0.28167202572347266
(เกาะสมุย - VERB),neg,-0.2810289389067524
(จู้จี้ - VERB),neg,-0.28038585209003214
(รถ - VERB),neg,-0.2797427652733119
(ซื่อสัตย์ - ADV),neg,-0.2790996784565916
(ไตรตรัง - VERB),neg,-0.2784565916398714
(ทั่วไป - VERB),neg,-0.27781350482315115
(ถังขยะ - VERB),neg,-0.2771704180064309
(ย้อม - ADJ),neg,-0.2765273311897106
(โง่ - ADJ),neg,-0.27588424437299036
(ค่ำ - VERB),neg,-0.2752411575562701
(ครู่ - VERB),neg,-0.27459807073954984
(บรรจุ - VERB),neg,-0.2739549839228296
(แออัดยัดเยียด - ADJ),neg,-0.2733118971061093
(คายัค - VERB),neg,-0.27266881028938905
(เสื่อม - VERB),neg,-0.2720257234726688
(อิ่ม - VERB),neg,-0.27138263665594853
(คาเฟ่บน - VERB),neg,-0.2707395498392283
(คุณเหม็น - ADJ),neg,-0.27009646302250806
(เงียบกว่า - ADV),neg,-0.2694533762057878
(เคารพ - ADV),neg,-0.26881028938906754
(เทา - ADJ),neg,-0.2681672025723473
(ยืน - ADJ),neg,-0.267524115755627
(คุณกำลัง - VERB),neg,-0.26688102893890675
(จรจัด - VERB),neg,-0.2662379421221865
(แปลกใหม่ - ADJ),neg,-0.2655948553054662
(ยานยนต์ - VERB),neg,-0.26495176848874596
(โทรม - ADJ),neg,-0.2643086816720257
(เช้า - VERB),neg,-0.26366559485530544
(karon - VERB),neg,-0.26302250803858523
(หรูหรา - ADJ),neg,-0.262379421221865
(สมูทตี้ - VERB),neg,-0.2617363344051447
(แย่ - ADV),neg,-0.26109324758842445
(ถูกใจ - VERB),neg,-0.2604501607717042
(เลี้ยง - VERB),neg,-0.2598070739549839
(ต่อกร - VERB),neg,-0.25916398713826366
(เดิม - ADV),neg,-0.2585209003215434
(ยืด - VERB),neg,-0.25787781350482314
(ลุย - VERB),neg,-0.2572347266881029
(ที่นี่ - ADJ),neg,-0.2565916398713826
(พยาน - VERB),neg,-0.25594855305466235
(เจ็ตสกีนั้น - ADV),neg,-0.25530546623794215
(แปลกใจ - VERB),neg,-0.2546623794212219
(หลบ - ADJ),neg,-0.2540192926045016
(ค้าจังซีลอน - VERB),neg,-0.25337620578778136
(ยัดเยียด - ADJ),neg,-0.2527331189710611
(ลาดตระเวน - VERB),neg,-0.25209003215434084
(สิ้นสุด - ADV),neg,-0.2514469453376206
(โอเค - VERB),neg,-0.2508038585209003
(คุณกำลัง - ADJ),neg,-0.25016077170418005
(สุนัข - VERB),neg,-0.24951768488745982
(มอเตอร์ไซด์ - ADJ),neg,-0.24887459807073956
(ตะปบ - VERB),neg,-0.2482315112540193
(เขียว - ADJ),neg,-0.24758842443729903
(อุจจาระ - ADJ),neg,-0.24694533762057877
(กวน - VERB),neg,-0.2463022508038585
(สกปรก - ADJ),neg,-0.24565916398713827
(ปลาตาย - VERB),neg,-0.245016077170418
(ด่าง - VERB),neg,-0.24437299035369775
(ชายหาด - VERB),neg,-0.2437299035369775
(ลอง - ADV),neg,-0.24308681672025723
(พักผ่อนหย่อนใจ - VERB),neg,-0.24244372990353696
(ขยะ - VERB),neg,-0.24180064308681673
(โผล่ - VERB),neg,-0.24115755627009647
(รู้ - VERB),neg,-0.2405144694533762
(เยิ้ม - VERB),neg,-0.23987138263665594
(เหล้า - VERB),neg,-0.23922829581993568
(ประอยู่ - VERB),neg,-0.23858520900321542
(ปลุก - VERB),neg,-0.2379421221864952
(ลูสหรือ - ADV),neg,-0.23729903536977492
(จุดประสงค์ - VERB),neg,-0.23665594855305466
(กลับกลาย - VERB),neg,-0.2360128617363344
(เต็มใจ - VERB),neg,-0.23536977491961414
(สาหร่าย - VERB),neg,-0.2347266881028939
(เหมา - VERB),neg,-0.23408360128617364
(ก้าวเท้า - VERB),neg,-0.23344051446945338
(บุหรี่ - VERB),neg,-0.23279742765273312
(สวน - VERB),neg,-0.23215434083601286
(รั่ว - ADJ),neg,-0.2315112540192926
(youtube - VERB),neg,-0.23086816720257236
(โปรโมต - ADJ),neg,-0.2302250803858521
(สับสน - VERB),neg,-0.22958199356913184
(ลืม - ADV),neg,-0.22893890675241158
(อิ่มตัว - ADJ),neg,-0.2282958199356913
(กระชับ - VERB),neg,-0.22765273311897105
(เล่นเจ็ตสกี - VERB),neg,-0.22700964630225082
(magaluf - VERB),neg,-0.22636655948553056
(เหนื่อย - ADV),neg,-0.2257234726688103
(ปัจจัย - VERB),neg,-0.22508038585209003
(ผับ - VERB),neg,-0.22443729903536977
(เร่งเร้า - VERB),neg,-0.2237942122186495
(อัด - VERB),neg,-0.22315112540192927
(คุณคุณ - ADJ),neg,-0.222508038585209
(ผสม - VERB),neg,-0.22186495176848875
(ตรงกันข้าม - ADJ),neg,-0.2212218649517685
(จืด - ADJ),neg,-0.22057877813504823
(สาธารณะ - VERB),neg,-0.21993569131832796
(เตรียม - VERB),neg,-0.21929260450160773
(เพ้อ - ADJ),neg,-0.21864951768488747
(โอ้อวด - VERB),neg,-0.2180064308681672
(จราจร - VERB),neg,-0.21736334405144694
(parasail - VERB),neg,-0.21672025723472668
(ประเทศไทย - VERB),neg,-0.21607717041800642
(คุณสนใจ - VERB),neg,-0.21543408360128619
(ฝัน - VERB),neg,-0.21479099678456592
(สติ - VERB),neg,-0.21414790996784566
(รอด - VERB),neg,-0.2135048231511254
(กำแพง - VERB),neg,-0.21286173633440514
(เมฆ - VERB),neg,-0.21221864951768488
(กิน - ADV),neg,-0.21157556270096464
(เทา - VERB),neg,-0.21093247588424438
(ลอง - VERB),neg,-0.21028938906752412
(รบกวน - VERB),neg,-0.20964630225080386
(เกรงใจ - VERB),neg,-0.2090032154340836
(torquise - VERB),neg,-0.20836012861736333
(อันตราย - VERB),neg,-0.2077170418006431
(คุ้นเคย - VERB),neg,-0.20707395498392284
(สั่ง - VERB),neg,-0.20643086816720257
(แยกแยะ - VERB),neg,-0.2057877813504823
(อุบัติเหตุ - ADJ),neg,-0.20514469453376205
(sharm - VERB),neg,-0.2045016077170418
(ตลก - ADJ),neg,-0.20385852090032155
(พยาบาล - VERB),neg,-0.2032154340836013
(กล - VERB),neg,-0.20257234726688103
(ลุก - VERB),neg,-0.20192926045016077
(เหลือทิ้ง - VERB),neg,-0.2012861736334405
(ปิง - VERB),neg,-0.20064308681672025
(จักร - VERB),neg,-0.2
(สนุกสนาน - VERB),neg,-0.19935691318327975
(ถนนพัฒน์พงศ์ - VERB),neg,-0.1987138263665595
(สูบ - VERB),neg,-0.19807073954983923
(กมลาแหลม - VERB),neg,-0.19742765273311896
(สเปน - VERB),neg,-0.1967845659163987
(ลา - VERB),neg,-0.19614147909967847
(สแกน - VERB),neg,-0.1954983922829582
(กมลาซัน - VERB),neg,-0.19485530546623794
(ปรก - VERB),neg,-0.19421221864951768
(เสน่ห์ - ADJ),neg,-0.19356913183279742
(ตุ๊กตุ๊กขั้น - ADJ),neg,-0.19292604501607716
(แนะนำ - ADJ),neg,-0.19228295819935692
(ไฮซีซั่น - VERB),neg,-0.19163987138263666
(ยกเว้น - VERB),neg,-0.1909967845659164
(หาดกะรน - ADJ),neg,-0.19035369774919614
(กะตะทาง - VERB),neg,-0.18971061093247588
(ตองแทน - VERB),neg,-0.18906752411575561
(ตรงไปตรงมา - VERB),neg,-0.18842443729903538
(หลีกเลี่ยง - ADV),neg,-0.18778135048231512
(ลอก - VERB),neg,-0.18713826366559486
(คุณขาด - VERB),neg,-0.1864951768488746
(เจ็บปวด - VERB),neg,-0.18585209003215433
(นิสัย - VERB),neg,-0.18520900321543407
(คุณป่า - VERB),neg,-0.18456591639871384
(แก้ตัว - VERB),neg,-0.18392282958199357
(บิน - VERB),neg,-0.1832797427652733
(ระเบียบ - VERB),neg,-0.18263665594855305
(ล้า - ADJ),neg,-0.1819935691318328
(สว่าง - VERB),neg,-0.18135048231511253
(ทำร้าย - ADJ),neg,-0.1807073954983923
(แข็งแรง - ADJ),neg,-0.18006430868167203
(เสมอ - VERB),neg,-0.17942122186495177
(ขอโทษ - VERB),neg,-0.1787781350482315
(วิจารณ์ - VERB),neg,-0.17813504823151124
(โฟม - VERB),neg,-0.17749196141479098
(ดูแอ - VERB),neg,-0.17684887459807075
(ละอาย - ADV),neg,-0.1762057877813505
(สองสาม - VERB),neg,-0.17556270096463023
(ไปด้วย - ADV),neg,-0.17491961414790996
(กรุณา - VERB),neg,-0.1742765273311897
(เสพ - ADJ),neg,-0.17363344051446947
(กรีซ - VERB),neg,-0.1729903536977492
(อุทยาน - ADJ),neg,-0.17234726688102894
(คลอง - VERB),neg,-0.17170418006430868
(กลาย - VERB),neg,-0.17106109324758842
(ทั่วไป - ADJ),neg,-0.17041800643086816
(ปาลา - VERB),neg,-0.16977491961414792
(แวบ - VERB),neg,-0.16913183279742766
(ยุ่งเกิน - ADV),neg,-0.1684887459807074
(เจ็ตสกี - VERB),neg,-0.16784565916398714
(กระตือรือร้น - VERB),neg,-0.16720257234726688
(เฮนน่า - VERB),neg,-0.1665594855305466
(หน้า - ADJ),neg,-0.16591639871382638
(กมลาหาดกะรน - VERB),neg,-0.16527331189710612
(ทิศ - ADV),neg,-0.16463022508038586
(ปาก - VERB),neg,-0.1639871382636656
(ต่อย - ADV),neg,-0.16334405144694533
(เกษียณ - VERB),neg,-0.16270096463022507
(ป่า - VERB),neg,-0.16205787781350484
(แนวโน้ม - VERB),neg,-0.16141479099678457
(ล็อค - VERB),neg,-0.1607717041800643
(คู่ - ADJ),neg,-0.16012861736334405
(disbeliever - ADJ),neg,-0.1594855305466238
(ยืน - ADV),neg,-0.15884244372990353
(หาบ - ADJ),neg,-0.1581993569131833
(sx - VERB),neg,-0.15755627009646303
(รวย - VERB),neg,-0.15691318327974277
(หมวก - ADJ),neg,-0.1562700964630225
(เจ็ตสกีหลอกลวง - ADJ),neg,-0.15562700964630224
(ขาดแคลน - VERB),neg,-0.15498392282958198
(ซื่อสัตย์สุจริต - VERB),neg,-0.15434083601286175
(กะเหรี่ยง - VERB),neg,-0.1536977491961415
(โอกาส - ADJ),neg,-0.15305466237942122
(ยาห์บาห์ - VERB),neg,-0.15241157556270096
(ป่าเถื่อน - VERB),neg,-0.1517684887459807
(phuketremember - ADV),neg,-0.15112540192926044
(คุณแท็กซี่ - VERB),neg,-0.1504823151125402
(ยั่งยืน - VERB),neg,-0.14983922829581994
(เสียหาย - ADJ),neg,-0.14919614147909968
(dopers - VERB),neg,-0.14855305466237942
(กั้น - VERB),neg,-0.14790996784565916
(หวัง - ADJ),neg,-0.1472668810289389
(jetskies - ADJ),neg,-0.14662379421221866
(หาดกะตะน้อย - ADV),neg,-0.1459807073954984
(กัด - VERB),neg,-0.14533762057877814
(ขีด จำกัด - VERB),neg,-0.14469453376205788
(หาดกะรน - ADV),neg,-0.1440514469453376
(ทำลาย - ADV),neg,-0.14340836012861735
(เกียจ - VERB),neg,-0.14276527331189712
(กะตะหาดกะรน - VERB),neg,-0.14212218649517686
(btls - VERB),neg,-0.1414790996784566
(กระจาย - VERB),neg,-0.14083601286173633
(ปลอดโปร่ง - ADJ),neg,-0.14019292604501607
(จงใจ - VERB),neg,-0.1395498392282958
(ดึงดูด - VERB),neg,-0.13890675241157557
(กะตะหาดสวรรค์ - VERB),neg,-0.1382636655948553
(ซ้าย - VERB),neg,-0.13762057877813505
(อ่าวทาง - VERB),neg,-0.1369774919614148
(ครึกโครม - VERB),neg,-0.13633440514469453
(onit - VERB),neg,-0.13569131832797426
(ต่อต้าน - VERB),neg,-0.13504823151125403
(transportatio - VERB),neg,-0.13440514469453377
(suks - VERB),neg,-0.1337620578778135
(ตง - VERB),neg,-0.13311897106109324
(plesant - ADV),neg,-0.13247588424437298
(ประเด็น - VERB),neg,-0.13183279742765272
(ฉกฉวย - VERB),neg,-0.1311897106109325
(คุณนำ - VERB),neg,-0.13054662379421222
(katathe - VERB),neg,-0.12990353697749196
(moto - VERB),neg,-0.1292604501607717
(รสชาติ - VERB),neg,-0.12861736334405144
(เศร้า - ADJ),neg,-0.12797427652733118
(คุ้มครอง - VERB),neg,-0.12733118971061094
(การอน - VERB),neg,-0.12668810289389068
(ลูกน้อง - VERB),neg,-0.12604501607717042
(บริการ - ADV),neg,-0.12540192926045016
(อยู่แล้ว - ADV),neg,-0.12475884244372991
(สด - VERB),neg,-0.12411575562700965
(โบราเคย์ - ADV),neg,-0.12347266881028938
(สิ่งของ - VERB),neg,-0.12282958199356914
(ถนนร้อนแรง - ADJ),neg,-0.12218649517684887
(เจ้าของ - VERB),neg,-0.12154340836012861
(บันเทิง - VERB),neg,-0.12090032154340837
(ถนนบังกาลอร์ - VERB),neg,-0.1202572347266881
(หลีกเลี่ยง - VERB),neg,-0.11961414790996784
(เยี่ยม - ADJ),neg,-0.1189710610932476
(ยุ่งเหยิง - ADV),neg,-0.11832797427652733
(กลาง - VERB),neg,-0.11768488745980707
(จักรยาน - ADV),neg,-0.11704180064308682
(เริ่มต้น - ADV),neg,-0.11639871382636656
(ขัด - VERB),neg,-0.1157556270096463
(ทิศ - ADJ),neg,-0.11511254019292605
(หยาบคาย - ADJ),neg,-0.11446945337620579
(กระจัดกระจาย - VERB),neg,-0.11382636655948553
(อ้าง - VERB),neg,-0.11318327974276528
(การ จำกัด - VERB),neg,-0.11254019292604502
(ตาราง - VERB),neg,-0.11189710610932475
(อึกทึก - VERB),neg,-0.1112540192926045
(สลดใจ - VERB),neg,-0.11061093247588424
(ล่าง - ADJ),neg,-0.10996784565916398
(เกา - ADJ),neg,-0.10932475884244373
(etcsellers - ADJ),neg,-0.10868167202572347
(ตะวันออก - VERB),neg,-0.10803858520900321
(แทง - VERB),neg,-0.10739549839228296
(ชัดเจน - ADJ),neg,-0.1067524115755627
(hookers - ADJ),neg,-0.10610932475884244
(รู้สึก - VERB),neg,-0.10546623794212219
(แนะนำ - VERB),neg,-0.10482315112540193
(คึกคัก - ADJ),neg,-0.10418006430868167
(พอใจ - VERB),neg,-0.10353697749196142
(จำกัด - VERB),neg,-0.10289389067524116
(ตา - VERB),neg,-0.1022508038585209
(palma - VERB),neg,-0.10160771704180065
(คิดเห็น - VERB),neg,-0.10096463022508038
(สมบูรณ์ - VERB),neg,-0.10032154340836012
(จาน - VERB),neg,-0.09967845659163987
(เลวร้าย - VERB),neg,-0.09903536977491961
(รังเกียจ - VERB),neg,-0.09839228295819935
(หยุด - VERB),neg,-0.0977491961414791
(ครอบคลุม - VERB),neg,-0.09710610932475884
(คว่ำเรา - VERB),neg,-0.09646302250803858
(ฮันนีมูน - ADV),neg,-0.09581993569131833
(จ้างเจ็ทสกี - VERB),neg,-0.09517684887459807
(คีออส - VERB),neg,-0.09453376205787781
(ตัวแทน - VERB),neg,-0.09389067524115756
(หลอกลวง - ADJ),neg,-0.0932475884244373
(karon - ADJ),neg,-0.09260450160771704
(ผื่น - VERB),neg,-0.09196141479099679
(ทะเลเมดิเตอร์เรเนียน - VERB),neg,-0.09131832797427653
(โว - VERB),neg,-0.09067524115755626
(ร่อน - ADJ),neg,-0.09003215434083602
(kata - VERB),neg,-0.08938906752411575
(แขน - VERB),neg,-0.08874598070739549
(สาวประเภทสอง - ADV),neg,-0.08810289389067524
(คลองทาง - VERB),neg,-0.08745980707395498
(ทักทาย - VERB),neg,-0.08681672025723473
(pilage - VERB),neg,-0.08617363344051447
(กะตะและ - VERB),neg,-0.08553054662379421
(หาดบานา - ADJ),neg,-0.08488745980707396
(งดงาม - VERB),neg,-0.0842443729903537
(ยอดเยี่ยม - ADV),neg,-0.08360128617363344
(น่าน - VERB),neg,-0.08295819935691319
(บวก - VERB),neg,-0.08231511254019293
(เร่ - VERB),neg,-0.08167202572347267
(ท่องเที่ยว - VERB),neg,-0.08102893890675242
(รำคาญ - VERB),neg,-0.08038585209003216
(บ้า - VERB),neg,-0.0797427652733119
(โปรดปราน - VERB),neg,-0.07909967845659165
(ปฏิเสธ - VERB),neg,-0.07845659163987138
(คราม - VERB),neg,-0.07781350482315112
(มลพิษ - ADV),neg,-0.07717041800643087
(บ้านเต่า - ADV),neg,-0.07652733118971061
(หาดสุริง - ADJ),neg,-0.07588424437299035
(พัทยา - ADV),neg,-0.0752411575562701
(อุดหนุน - VERB),neg,-0.07459807073954984
(รอบ - ADV),neg,-0.07395498392282958
(กมลาสุรินทร์ - VERB),neg,-0.07331189710610933
(ตะน้อย - ADV),neg,-0.07266881028938907
(อพาร์ทเมนท์ - ADJ),neg,-0.0720257234726688
(lucikly - VERB),neg,-0.07138263665594856
(เลานจ์ - ADV),neg,-0.0707395498392283
(กลาง - ADV),neg,-0.07009646302250803
(กะรน - ADV),neg,-0.06945337620578779
(หาดกมลา - ADJ),neg,-0.06881028938906752
(รายละเอียด - ADJ),neg,-0.06816720257234726
(กระบี่ - ADV),neg,-0.06752411575562701
(jetskis - ADV),neg,-0.06688102893890675
(จับตาดู - VERB),neg,-0.06623794212218649
(อับอาย - ADJ),neg,-0.06559485530546624
(จ๊อกกิ้ง - VERB),neg,-0.06495176848874598
(หนี - VERB),neg,-0.06430868167202572
(ต่ำ - ADV),neg,-0.06366559485530547
(แดง - ADJ),neg,-0.06302250803858521
(พัฒนา - VERB),neg,-0.062379421221864954
(ต้อนรับ - VERB),neg,-0.06173633440514469
(ยกเลิก - VERB),neg,-0.06109324758842444
(ส่าย - VERB),neg,-0.06045016077170418
(สอน - VERB),neg,-0.05980707395498392
(ซื้อ - ADV),neg,-0.059163987138263666
(เก่า - ADJ),neg,-0.05852090032154341
(ประจำ - VERB),neg,-0.05787781350482315
(ร่ม - VERB),neg,-0.057234726688102894
(สรุป - VERB),neg,-0.05659163987138264
(โดยสาร - VERB),neg,-0.05594855305466238
(myther - ADV),neg,-0.05530546623794212
(fpr เฮนน่า - VERB),neg,-0.05466237942122187
(peacefullget - VERB),neg,-0.054019292604501605
(ปกครองป่า - VERB),neg,-0.05337620578778135
(เย็น - VERB),neg,-0.052733118971061095
(กระแส - VERB),neg,-0.05209003215434083
(พักผ่อน - VERB),neg,-0.05144694533762058
(รอ - VERB),neg,-0.05080385852090032
(สวรรค์ - VERB),neg,-0.05016077170418006
(คา - VERB),neg,-0.049517684887459806
(ไนท์ - VERB),neg,-0.04887459807073955
(ตื่นเต้น - VERB),neg,-0.04823151125401929
(มืด - ADJ),neg,-0.047588424437299034
(งาม - ADV),neg,-0.04694533762057878
(ต่อเนื่อง - VERB),neg,-0.04630225080385852
(เสียหาย - VERB),neg,-0.04565916398713826
(แทบ - ADV),neg,-0.04501607717041801
(เกี่ยว - VERB),neg,-0.044372990353697746
(ลึก - ADJ),neg,-0.04372990353697749
(เตือน - VERB),neg,-0.043086816720257236
(แผง - VERB),neg,-0.04244372990353698
(ตุ๊กตุ๊ก - VERB),neg,-0.04180064308681672
(เจอ - VERB),neg,-0.041157556270096464
(เพลิดเพลิน - VERB),neg,-0.04051446945337621
(ปริมาณ - VERB),neg,-0.03987138263665595
(หา - VERB),neg,-0.03922829581993569
(กีฬาทาง - VERB),neg,-0.03858520900321544
(ตัดสินใจ - VERB),neg,-0.037942122186495175
(เต็ม - ADV),neg,-0.03729903536977492
(สังเกต - VERB),neg,-0.036655948553054665
(ทัวร์ - VERB),neg,-0.0360128617363344
(คว้า - VERB),neg,-0.03536977491961415
(สุดท้าย - ADJ),neg,-0.03472668810289389
(สะดวกสบาย - VERB),neg,-0.03408360128617363
(ชัด - ADV),neg,-0.033440514469453377
(เก่าแก่ - VERB),neg,-0.03279742765273312
(ถัด - VERB),neg,-0.03215434083601286
(ชีวิตชีวา - VERB),neg,-0.031511254019292605
(กวาด - VERB),neg,-0.030868167202572346
(เหมาะ - ADJ),neg,-0.03022508038585209
(เยือน - VERB),neg,-0.029581993569131833
(ถัง - VERB),neg,-0.028938906752411574
(ใกล้ชิด - ADJ),neg,-0.02829581993569132
(พิเศษ - ADJ),neg,-0.02765273311897106
(สกปรก - ADV),neg,-0.027009646302250803
(คารอน - VERB),neg,-0.026366559485530548
(ยืน - VERB),neg,-0.02572347266881029
(ลอย - VERB),neg,-0.02508038585209003
(เพื่อนบ้าน - VERB),neg,-0.024437299035369776
(สัมผัส - VERB),neg,-0.023794212218649517
(ตรวจสอบ - VERB),neg,-0.02315112540192926
(จม - VERB),neg,-0.022508038585209004
(อุ่น - VERB),neg,-0.021864951768488745
(จินตนาการ - VERB),neg,-0.02122186495176849
(แวดล้อม - ADJ),neg,-0.020578778135048232
(อนุญาต - VERB),neg,-0.019935691318327974
(แลกเปลี่ยน - VERB),neg,-0.01929260450160772
(อธิบาย - VERB),neg,-0.01864951768488746
(ตั๋ว - VERB),neg,-0.0180064308681672
(ว่าย - VERB),neg,-0.017363344051446947
(คุย - VERB),neg,-0.016720257234726688
(นวด - VERB),neg,-0.01607717041800643
(ติดต่อ - VERB),neg,-0.015434083601286173
(ตกลง - VERB),neg,-0.014790996784565916
(ชั่ว - ADJ),neg,-0.01414790996784566
(ค้นหา - VERB),neg,-0.013504823151125401
(ถนนบางลา - ADJ),neg,-0.012861736334405145
(งาม - VERB),neg,-0.012218649517684888
(ครอบครอง - VERB),neg,-0.01157556270096463
(วาง - VERB),neg,-0.010932475884244373
(พูดคุย - VERB),neg,-0.010289389067524116
(เงียบ - ADV),neg,-0.00964630225080386
(ท่องเที่ยว - ADV),neg,-0.0090032154340836
(เศษ - ADJ),neg,-0.008360128617363344
(พลุ - VERB),neg,-0.0077170418006430866
(จ่าย - VERB),neg,-0.00707395498392283
(ห้าม - VERB),neg,-0.006430868167202572
(นั่ง - VERB),neg,-0.005787781350482315
(ร้าย - ADJ),neg,-0.005144694533762058
(ระบุ - VERB),neg,-0.0045016077170418
(สนใจ - VERB),neg,-0.0038585209003215433
(วิเศษ - ADJ),neg,-0.003215434083601286
(กระจก - VERB),neg,-0.002572347266881029
(คอย - VERB),neg,-0.0019292604501607716
(แก้ - VERB),neg,-0.0012861736334405145
