word,tf-idf-pos,tf-idf-neg,tf-idf-val,node-label
(เท้าเปล่า - ADJ),0.16287647482336826,0,0.16287647482336826,pos
(ไฟ - ADV),0.16287647482336826,0,0.16287647482336826,pos
(จอง - ADV),0,-0.16273931679575662,-0.16273931679575662,neg
(ทำเล - ADV),0.15880456295278408,0,0.15880456295278408,pos
(ยศ - ADV),0.15880456295278408,0,0.15880456295278408,pos
(ตะเกียง - ADV),0.15880456295278408,0,0.15880456295278408,pos
(แก้ว - ADV),0,-0.15880456295278408,-0.15880456295278408,neg
(ไทม์ - ADV),0,-0.15493128092954545,-0.15493128092954545,neg
(ห้า - ADJ),0.17644951439198228,-0.022017963667630373,0.1544315507243519,pos
(เมืองไทย - ADJ),0.1512424409074134,0,0.1512424409074134,pos
(เย็น - ADV),0.15880456295278408,-0.010569355271399938,0.14823520768138415,pos
(แปลกใจ - ADV),0.16149616571469566,-0.013344921256536475,0.1481512444581592,pos
(นรก - ADJ),0,-0.14658882734103146,-0.14658882734103146,neg
(ซ้ำ - ADV),0,-0.144367784502531,-0.144367784502531,neg
(ลมดี - ADJ),0.14178978835070005,0,0.14178978835070005,pos
(ชอบคาร์ท - ADV),0,-0.14115961151358583,-0.14115961151358583,neg
(อพยพ - ADJ),0,-0.14115961151358583,-0.14115961151358583,neg
(หลากหลาย - ADJ),0.031736344217271895,-0.172503675803502,-0.14076733158623012,neg
(อ่าวมา - ADV),0.13809092430676875,0,0.13809092430676875,pos
(ต้อนรับ - ADJ),0,-0.13809092430676875,-0.13809092430676875,neg
(ทราบ - ADJ),0.16716269784503585,-0.029221131936708864,0.13794156590832699,pos
(โจมตี - ADJ),0,-0.13660607565830887,-0.13660607565830887,neg
(รีสอร์ท - ADJ),0,-0.13529700063019764,-0.13529700063019764,neg
(ชดเชย - ADV),0,-0.13515281953428432,-0.13515281953428432,neg
(คุณนำ - ADJ),0.13052429831735676,0,0.13052429831735676,pos
(ตื่น - ADV),0,-0.13052429831735676,-0.13052429831735676,neg
(ตรู่ - ADV),0.12963637792064003,0,0.12963637792064003,pos
(งู - ADJ),0.12963637792064003,0,0.12963637792064003,pos
(Jud - ADJ),0.12963637792064003,0,0.12963637792064003,pos
(มากน้อย - ADV),0.16716269784503585,-0.0390503023654387,0.12811239547959713,pos
(แขวน - ADV),0.12704365036222726,0,0.12704365036222726,pos
(ดึง - ADV),0,-0.12704365036222726,-0.12704365036222726,neg
(ต่อรอง - ADJ),0.03155057542108293,-0.15723224054731097,-0.12568166512622803,neg
(คลับ - ADV),0.1221573561175262,0,0.1221573561175262,pos
(คั่ว - ADJ),0.1221573561175262,0,0.1221573561175262,pos
(โมฆะ - ADJ),0.1221573561175262,0,0.1221573561175262,pos
(เหมือน - ADV),0,-0.1221573561175262,-0.1221573561175262,neg
(บ้า - ADJ),0.12704365036222726,-0.005492591887688165,0.12155105847453909,pos
(นายเที่ยงป้าย - ADJ),0.12061106047046892,0,0.12061106047046892,pos
(รัด - ADJ),0.12061106047046892,0,0.12061106047046892,pos
(สเตียรอยด์ - ADJ),0,-0.12061106047046892,-0.12061106047046892,neg
(คว้า - ADJ),0.16716269784503585,-0.04657025306533257,0.12059244477970327,pos
(ยาง - ADJ),0,-0.1197942193079875,-0.1197942193079875,neg
(kala - ADJ),0,-0.11910342221458804,-0.11910342221458804,neg
(แรมอมา - ADJ),0,-0.11873238351610023,-0.11873238351610023,neg
(จ่าย - ADJ),0.11851086787521198,0,0.11851086787521198,pos
(ย้อนกลับ - ADJ),0,-0.11763300959465486,-0.11763300959465486,neg
(กลั่นแกล้ง - ADJ),0,-0.11763300959465486,-0.11763300959465486,neg
(barachout - ADJ),0,-0.11343183068056004,-0.11343183068056004,neg
(เกาะเรา - ADJ),0.1120973385549064,0,0.1120973385549064,pos
(อนด์คลิฟรีสอร์ทแอนด์สปา - ADJ),0,-0.10952038824329935,-0.10952038824329935,neg
(ท้องร่วง - ADJ),0,-0.1085843165489122,-0.1085843165489122,neg
(ยักษ์ - ADJ),0.11299367410709739,-0.005817016957977438,0.10717665714911995,pos
(ชัดเจน - ADV),0.12051154996252635,-0.014040884415620907,0.10647066554690544,pos
(ยานพาหนะ - ADJ),0.10586970863518938,0,0.10586970863518938,pos
(สี - ADJ),0.10586970863518938,0,0.10586970863518938,pos
(fundont - ADV),0,-0.10586970863518938,-0.10586970863518938,neg
(อูฐ - ADJ),0,-0.10586970863518938,-0.10586970863518938,neg
(กลัว - ADV),0,-0.10245455674373165,-0.10245455674373165,neg
(ลอนดอน - ADV),0,-0.1008282939382756,-0.1008282939382756,neg
(จังซี - ADV),0.10029761870702152,0,0.10029761870702152,pos
(ลวงตา - ADJ),0.09925285184549004,0,0.09925285184549004,pos
(ได้ยิน - ADV),0,-0.09925285184549004,-0.09925285184549004,neg
(ติดต่อ - ADV),0.10413413964116988,-0.006357238835581426,0.09777690080558846,pos
(โล่ง - ADV),0.048862942447010484,-0.14658882734103146,-0.09772588489402098,neg
(ยกเว้น - ADJ),0.01980930099203128,-0.1173494393221102,-0.09754013833007892,neg
(แบรนด์ - ADV),0.09624518966835398,0,0.09624518966835398,pos
(ลา - ADJ),0,-0.09624518966835398,-0.09624518966835398,neg
(mversace - ADV),0.0948086943001696,0,0.0948086943001696,pos
(ร่มร่อน - ADJ),0.0948086943001696,0,0.0948086943001696,pos
(เต็นท์ - ADJ),0,-0.09452652556713337,-0.09452652556713337,neg
(ทน - ADV),0.005985096593697892,-0.09925285184549004,-0.09326775525179215,neg
(เดิน - ADJ),0.09286816546946436,0,0.09286816546946436,pos
(เจ็ทสกีบานา - ADJ),0.008733523168805723,-0.10136461465071323,-0.0926310914819075,neg
(อนามัย - ADJ),0,-0.09250751239968004,-0.09250751239968004,neg
(จักรยาน - ADJ),0,-0.09161801708814465,-0.09161801708814465,neg
(สัมผัส - ADV),0.09074546454444804,0,0.09074546454444804,pos
(อื้อฉาว - ADJ),0.08988937525629287,0,0.08988937525629287,pos
(อ่าว - ADJ),0.10029761870702152,-0.010839901908039868,0.08945771679898165,pos
(อ่อนโยน - ADJ),0,-0.08846342348897539,-0.08846342348897539,neg
(ฉุกเฉิน - ADJ),0,-0.08822475719599114,-0.08822475719599114,neg
(โบราณ - ADJ),0.0874153557538261,0,0.0874153557538261,pos
(ดำเนินการ - ADJ),0,-0.08642425194709337,-0.08642425194709337,neg
(แห้ง - ADJ),0.08550368069566394,0,0.08550368069566394,pos
(ยาง - ADV),0,-0.08358134892251792,-0.08358134892251792,neg
(สะพานหิน - ADJ),0,-0.08285455458406125,-0.08285455458406125,neg
(ฆ่า - ADJ),0.08185802214061035,0,0.08185802214061035,pos
(จำหน่าย - ADV),0.08040737364697928,0,0.08040737364697928,pos
(อดทน - ADJ),0.1031198460732364,-0.023353612198938833,0.07976623387429757,pos
(sunglases - ADV),0.07940228147639204,0,0.07940228147639204,pos
(ซ่อน - ADV),0.07842200639643657,0,0.07842200639643657,pos
(บรรยากาศ - ADV),0,-0.07746564046477272,-0.07746564046477272,neg
(กลยุทธ์ - ADV),0,-0.07746564046477272,-0.07746564046477272,neg
(น่ากลัว - ADV),0,-0.07746564046477272,-0.07746564046477272,neg
(บันเทิง - ADJ),0,-0.07653231949531762,-0.07653231949531762,neg
(ราบ - ADJ),0,-0.07632906009004513,-0.07632906009004513,neg
(ผิดพลาด - ADJ),0,-0.0756212204537067,-0.0756212204537067,neg
(นวด - ADV),0.07497138900933385,0,0.07497138900933385,pos
(เจ็ทสกีพาราเซล - ADJ),0.0749078127135774,0,0.0749078127135774,pos
(ลอย - ADJ),0,-0.07467691593225195,-0.07467691593225195,neg
(ยา - ADV),0.0721838922512655,0,0.0721838922512655,pos
(แท็กซี่ - ADV),0.026176576310898474,-0.09801345216108068,-0.0718368758501822,neg
(จ้าง - ADV),0,-0.07057980575679292,-0.07057980575679292,neg
(เศร้า - ADV),0.007741843410251509,-0.07746564046477272,-0.06972379705452121,neg
(วิเศษ - ADV),0.06954944362895653,0,0.06954944362895653,pos
(มะพร้าว - ADV),0.06904546215338438,0,0.06904546215338438,pos
(ยะเยือกเมื่อ - ADV),0.06830303782915444,0,0.06830303782915444,pos
(บัส - ADJ),0,-0.06830303782915444,-0.06830303782915444,neg
(ตุ๊กตุ๊กมาเฟีย - ADJ),0,-0.06830303782915444,-0.06830303782915444,neg
(ห่าง - ADV),0,-0.06830303782915444,-0.06830303782915444,neg
(ถั่ว - ADJ),0,-0.06776238667926567,-0.06776238667926567,neg
(คุณซื้อ - ADJ),0,-0.06686507913801434,-0.06686507913801434,neg
(เจ้าของ - ADV),0.10827583837689822,-0.04179067446125896,0.06648516391563926,pos
(สองสาม - ADJ),0.0756212204537067,-0.009445624562247379,0.06617559589145933,pos
(บรรจุ - ADJ),0.06616856789699335,0,0.06616856789699335,pos
(ทั่วไป - ADV),0,-0.06481818896032002,-0.06481818896032002,neg
(avista - ADJ),0.06416345977890266,0,0.06416345977890266,pos
(ลวง - ADJ),0.23820684442917608,-0.17424613717525456,0.06396070725392153,pos
(ดีงาม - ADV),0,-0.06384103033277752,-0.06384103033277752,neg
(ฉลาด - ADJ),0.008438048249375673,-0.0721838922512655,-0.06374584400188982,neg
(คร่าว - ADJ),0.06320579620011306,0,0.06320579620011306,pos
(แสวงหา - ADJ),0,-0.06310115084216586,-0.06310115084216586,neg
(ปริมาณ - ADV),0,-0.06268601169188845,-0.06268601169188845,neg
(เร่งเร้า - ADJ),0,-0.06268601169188845,-0.06268601169188845,neg
(เดินเตร่ - ADJ),0.062276299197170225,0,0.062276299197170225,pos
(ลังเล - ADJ),0,-0.061972512371818174,-0.061972512371818174,neg
(ตุ๊กตุ๊กสั้น - ADJ),0,-0.061972512371818174,-0.061972512371818174,neg
(ราว - ADV),0.0883591370467149,-0.02702991958245453,0.06132921746426037,pos
(ตราบ - ADV),0,-0.060740730916726056,-0.060740730916726056,neg
(ผับ - ADV),0.06049697636296537,0,0.06049697636296537,pos
(แหล่ง - ADV),0.0591818247029009,0,0.0591818247029009,pos
(ล่อลวง - ADJ),0.02190407764865987,-0.08102273620040004,-0.05911865855174017,neg
(ลบ - ADJ),0.05881650479732743,0,0.05881650479732743,pos
(จอด - ADJ),0,-0.05881650479732743,-0.05881650479732743,neg
(ประเทศไทย - ADJ),0,-0.0586747196610551,-0.0586747196610551,neg
(ajae - ADJ),0.057747113801012384,0,0.057747113801012384,pos
(อ้อม - ADJ),0,-0.05739923962148821,-0.05739923962148821,neg
(ติดตาม - ADV),0,-0.0570448663371369,-0.0570448663371369,neg
(มือ - ADJ),0,-0.056970246799205045,-0.056970246799205045,neg
(ต่อเนื่อง - ADV),0,-0.05638031820808902,-0.05638031820808902,neg
(มาเฟีย - ADV),0,-0.05621400458505631,-0.05621400458505631,neg
(ต้น - ADV),0.055526070962511914,0,0.055526070962511914,pos
(เจ็ทสกี - ADV),0.009530589823397901,-0.06481818896032002,-0.05528759913692212,neg
(ลอง - ADV),0.023159296713166747,-0.07823101461843533,-0.05507171790526859,neg
(ทำใจ - ADV),0.00989251063692436,-0.06481818896032002,-0.054925678323395656,neg
(ยิ้ม - ADV),0.016500200434152044,-0.07137283728215014,-0.054872636847998105,neg
(ลาน - ADV),0.05476307168365144,0,0.05476307168365144,pos
(กำปั้น - ADJ),0,-0.054760194121649675,-0.054760194121649675,neg
(ด้อย - ADJ),0,-0.0542921582744561,-0.0542921582744561,neg
(เป้าหมาย - ADJ),0,-0.05406112781371373,-0.05406112781371373,neg
(โด่งดัง - ADJ),0.05383205523823189,0,0.05383205523823189,pos
(สองสาม - ADV),0,-0.05383205523823189,-0.05383205523823189,neg
(หมื่น - ADJ),0,-0.053604915764652844,-0.053604915764652844,neg
(โกลาหล - ADJ),0,-0.053529627961612605,-0.053529627961612605,neg
(ยินดี - ADV),0.019965703217997916,-0.07324996849405606,-0.053284265276058146,neg
(ย้าย - ADV),0.010171629332444134,-0.06268601169188845,-0.05251438235944431,neg
(หนักหน่วง - ADJ),0,-0.05189691599764185,-0.05189691599764185,neg
(โบ๊ท - ADJ),0,-0.051227278371865824,-0.051227278371865824,neg
(เร่ - ADJ),0,-0.05120156602146699,-0.05120156602146699,neg
(umbrellastuk - ADV),0.0508174601448909,0,0.0508174601448909,pos
(ลืม - ADJ),0,-0.0508174601448909,-0.0508174601448909,neg
(นอน - ADJ),0,-0.0508174601448909,-0.0508174601448909,neg
(มาย - ADJ),0.050615000144313645,0,0.050615000144313645,pos
(ยนต์ - ADJ),0,-0.050439671287573686,-0.050439671287573686,neg
(เจ็ตสกีร่ม - ADJ),0.0504141469691378,0,0.0504141469691378,pos
(เก้าอี้ - ADJ),0.0321466726625069,-0.08214460752547714,-0.049997934862970245,neg
(ตลาด - ADV),0,-0.04982103935773618,-0.04982103935773618,neg
(คุณไป - ADJ),0,-0.04924172494659971,-0.04924172494659971,neg
(ยอร์ก้า - ADJ),0.048862942447010484,0,0.048862942447010484,pos
(แกะสลัก - ADJ),0,-0.048366871965314945,-0.048366871965314945,neg
(ร้ายแรง - ADJ),0.010147256418708247,-0.057747113801012384,-0.047599857382304135,neg
(เกาะอื่น - ADJ),0,-0.0474043471500848,-0.0474043471500848,neg
(ถ้วน - ADJ),0,-0.0474043471500848,-0.0474043471500848,neg
(อพยพ - ADV),0,-0.0474043471500848,-0.0474043471500848,neg
(เข็น - ADJ),0.028231922302717167,-0.0756212204537067,-0.04738929815098954,neg
(ตราบ - ADJ),0.047228122811236894,0,0.047228122811236894,pos
(ถนนสกปรก - ADV),0,-0.04705320383786195,-0.04705320383786195,neg
(เครื่องหมาย - ADJ),0,-0.04705320383786195,-0.04705320383786195,neg
(เข้ม - ADJ),0,-0.04705320383786195,-0.04705320383786195,neg
(อมา - ADJ),0,-0.04670722439787767,-0.04670722439787767,neg
(สวรรค์ - ADJ),0,-0.04662261508202757,-0.04662261508202757,neg
(เดียงสา - ADJ),0,-0.04647938427886363,-0.04647938427886363,neg
(มือ - ADV),0.017261365538346094,-0.06352182518111363,-0.04626045964276754,neg
(เชี่ยวชาญ - ADJ),0,-0.04619769104080991,-0.04619769104080991,neg
(ใกล้ชัดเจน - ADJ),0,-0.04553535855276963,-0.04553535855276963,neg
(ระวัง - ADJ),0.04537273227222402,0,0.04537273227222402,pos
(แออัด - ADJ),0.012413908736579016,-0.05739923962148821,-0.0449853308849092,neg
(ดัก - ADJ),0,-0.0447336797050096,-0.0447336797050096,neg
(การ์ด - ADJ),0,-0.0447336797050096,-0.0447336797050096,neg
(เนปาล - ADJ),0,-0.04452464381853759,-0.04452464381853759,neg
(พลาด - ADJ),0.016804715656379265,-0.0610786780587631,-0.044273962402383835,neg
(คุณโต้เถียง - ADJ),0,-0.04411237859799557,-0.04411237859799557,neg
(เสื้อผ้า - ADJ),0,-0.04396118139742661,-0.04396118139742661,neg
(ซ้ำ - ADJ),0,-0.04370767787691305,-0.04370767787691305,neg
(รองเท้า - ADJ),0.04350809943911892,0,0.04350809943911892,pos
(สระ - ADV),0,-0.04332215095242405,-0.04332215095242405,neg
(แทรก - ADJ),0.0429201521494011,0,0.0429201521494011,pos
(อุปถัมภ์ - ADJ),0,-0.0429201521494011,-0.0429201521494011,neg
(ล่ม - ADV),0,-0.042775639852601764,-0.042775639852601764,neg
(โทร - ADV),0.042727685099403785,0,0.042727685099403785,pos
(อ้าง - ADV),0,-0.04253693650521002,-0.04253693650521002,neg
(แข่งขัน - ADV),0.04234788345407575,0,0.04234788345407575,pos
(ยาม - ADJ),0.04200576521189172,0,0.04200576521189172,pos
(เที่ยว - ADJ),0,-0.041890886985259716,-0.041890886985259716,neg
(เร่งรีบ - ADV),0.0416675545419087,0,0.0416675545419087,pos
(หลอกล่อ - ADJ),0.04160818243304386,0,0.04160818243304386,pos
(ปล่อย - ADV),0.028273809427795383,-0.06955793379173468,-0.0412841243639393,neg
(มหัศจรรย์ - ADV),0.006239864949028843,-0.0474043471500848,-0.04116448220105595,neg
(ท้อง - ADJ),0.05014880935351076,-0.009074546454444804,0.041074262899065954,pos
(อุกอาจ - ADJ),0,-0.04092901107030517,-0.04092901107030517,neg
(สะดวก - ADJ),0,-0.04089387887196156,-0.04089387887196156,neg
(สว่าง - ADJ),0.040822370879801013,0,0.040822370879801013,pos
(ลามกอนาจาร - ADJ),0,-0.04058902567483299,-0.04058902567483299,neg
(โบย - ADV),0,-0.04054584586028529,-0.04054584586028529,neg
(ซ้ำแล้วซ้ำ - ADV),0,-0.040493820611150706,-0.040493820611150706,neg
(โสร่ง - ADJ),0,-0.040493820611150706,-0.040493820611150706,neg
(แฮง - ADJ),0.04020368682348964,0,0.04020368682348964,pos
(รูป - ADJ),0.04003476376960943,0,0.04003476376960943,pos
(อ่าวมายา - ADJ),0,-0.03995083344724128,-0.03995083344724128,neg
(ระเบียง - ADV),0,-0.039867254297770056,-0.039867254297770056,neg
(เอารัดเอาเปรียบ - ADV),0,-0.03970114073819602,-0.03970114073819602,neg
(สิ่งมาก - ADJ),0,-0.03970114073819602,-0.03970114073819602,neg
(เปรียบเทียบ - ADV),0.03945454980193393,0,0.03945454980193393,pos
(ยากลำบาก - ADJ),0,-0.039373032137053905,-0.039373032137053905,neg
(หลับ - ADJ),0.007866479898589924,-0.046802948052069686,-0.03893646815347976,neg
(ไอศครีม - ADV),0.038498075867341594,0,0.038498075867341594,pos
(รีบ - ADJ),0,-0.03842045877889937,-0.03842045877889937,neg
(เดา - ADJ),0.06061242860793285,-0.022241535427560796,0.038370893180372054,pos
(แปลก - ADV),0.009061601309716637,-0.0474043471500848,-0.03834274584036816,neg
(งาม - ADJ),0.06137374413634167,-0.02347272475040533,0.03790101938593634,pos
(โยน - ADJ),0,-0.037853400995995864,-0.037853400995995864,neg
(ล้น - ADJ),0.03781061022685335,0,0.03781061022685335,pos
(รื่นเริง - ADJ),0.027778369694605797,-0.06526214915867838,-0.03748377946407258,neg
(สะท้อน - ADJ),0,-0.037291468108269686,-0.037291468108269686,neg
(อุ่น - ADJ),0.05519934104158252,-0.01809063913580895,0.037108701905773575,pos
(คอย - ADJ),0.03704975854886211,0,0.03704975854886211,pos
(ยื่น - ADJ),0,-0.03693868860888694,-0.03693868860888694,neg
(สุ่ม - ADJ),0,-0.03693129370994978,-0.03693129370994978,neg
(ตื่น - ADJ),0,-0.0367178180237651,-0.0367178180237651,neg
(เสื่อ - ADV),0.03650679608109979,0,0.03650679608109979,pos
(หนัก - ADV),0,-0.03650679608109979,-0.03650679608109979,neg
(แอ็คชั่น - ADJ),0.03640219208086741,0,0.03640219208086741,pos
(ซ้าย - ADJ),0.0362402680259458,0,0.0362402680259458,pos
(แก้ตัว - ADJ),0,-0.035874204712552406,-0.035874204712552406,neg
(funtionable - ADJ),0,-0.03568641864107507,-0.03568641864107507,neg
(เปลือยอก - ADJ),0.035526747864157514,0,0.035526747864157514,pos
(รส - ADJ),0,-0.03543209303475686,-0.03543209303475686,neg
(คอนโด - ADJ),0,-0.034902101747864636,-0.034902101747864636,neg
(อยู่แล้ว - ADJ),0.03799640436200485,-0.0032211878895088046,0.03477521647249604,pos
(มุมมอง - ADJ),0.04054584586028529,-0.005817016957977438,0.03472882890230786,pos
(ofcourse - ADJ),0.03471137988038996,0,0.03471137988038996,pos
(ซื้อ - ADV),0.029799353360176865,-0.06446325702671973,-0.03466390366654287,neg
(หาดป่าตอง - ADJ),0.034639292330020485,0,0.034639292330020485,pos
(โก่ง - ADV),0.03452273107669219,0,0.03452273107669219,pos
(บันเทิง - ADV),0.034431871417864676,0,0.034431871417864676,pos
(เพลิดเพลิน - ADJ),0,-0.03439810027858139,-0.03439810027858139,neg
(แก้ว - ADJ),0.03424357152620681,0,0.03424357152620681,pos
(เจ็บปวด - ADV),0.0338783067632606,0,0.0338783067632606,pos
(ล้อม - ADJ),0,-0.0338783067632606,-0.0338783067632606,neg
(ตัวอย่าง - ADJ),0,-0.03378820488357108,-0.03378820488357108,neg
(นอน - ADV),0.049433326989193484,-0.015934622995836818,0.033498703993356665,pos
(เกรียม - ADJ),0,-0.03343253956900717,-0.03343253956900717,neg
(ยินดี - ADJ),0.033276172029996526,0,0.033276172029996526,pos
(เช้า - ADJ),0.033084283948496676,0,0.033084283948496676,pos
(บ่น - ADJ),0.04649694765593046,-0.013713692828392406,0.03278325482753805,pos
(ใสพอ - ADJ),0.032743208856244134,0,0.032743208856244134,pos
(อร่อย - ADV),0.0379985015086643,-0.07051940628906463,-0.032520904780400324,neg
(ไดรฟ์ - ADV),0,-0.0325197057241196,-0.0325197057241196,neg
(จิบ - ADV),0.012578579243784877,-0.0447336797050096,-0.03215510046122472,neg
(เมืองหาดป่า - ADV),0.03208172988945133,0,0.03208172988945133,pos
(บวก - ADJ),0,-0.03206697034854676,-0.03206697034854676,neg
(รอง - ADJ),0.040193069383006506,-0.00816941355833831,0.03202365582466819,pos
(แตกต่าง - ADJ),0.04378265883337615,-0.011785857452965747,0.0319968013804104,pos
(ตื้น - ADJ),0.00998770836181032,-0.041932840201078125,-0.03194513183926781,neg
(ตะกอน - ADJ),0.031760912590556814,0,0.031760912590556814,pos
(ผ่อนคลาย - ADJ),0.03152479455473355,0,0.03152479455473355,pos
(เคารพ - ADJ),0.031455812509756015,0,0.031455812509756015,pos
(โต๊ะ - ADV),0.03144644810946219,0,0.03144644810946219,pos
(เทียบ - ADJ),0,-0.03144644810946219,-0.03144644810946219,neg
